housing_type,deposit_amount,monthly_rent,area_m2,build_year,deal_year,deal_month,umd_nm,jibun,rent_gbn,contract_type,lawd_cd,region_label,region_group,sido,is_accident
연립다세대,262500000,0,56.7,2003.0,2025,6,망원동,424-2,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,260000000,0,48.02,1996.0,2025,6,합정동,434-30,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,155000000,0,19.05,2025.0,2025,6,성산동,140-25,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,190000000,0,56.42,2002.0,2025,6,서교동,473-49,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,143000000,0,19.034,2020.0,2025,6,공덕동,17-67,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,262500000,0,29.85,2021.0,2025,6,염리동,9-11,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,190000000,0,29.08,2010.0,2025,6,합정동,449-6,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,470000000,0,46.92,2025.0,2025,6,대흥동,765-7,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,308000000,0,29.56,2020.0,2025,6,망원동,460-8,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,390000000,0,64.58,2002.0,2025,6,망원동,385-12,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,290000000,0,29.22,2021.0,2025,6,신공덕동,2-304,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,308000000,0,29.56,2020.0,2025,6,망원동,460-8,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,185000000,0,49.7,1992.0,2025,6,망원동,426-23,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,270000000,0,25.86,2021.0,2025,6,성산동,277-41,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,300000000,0,30.0,2025.0,2025,6,합정동,378-17,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,184000000,0,50.49,1990.0,2025,6,중동,39-21,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,209400000,0,32.87,2009.0,2025,6,서교동,477-18,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,332000000,0,28.13,2023.0,2025,6,마포동,336-2,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,260000000,0,51.56,2002.0,2025,6,연남동,381-13,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,320000000,0,30.0,2025.0,2025,6,합정동,378-17,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,15000000,0,50.37,1977.0,2025,6,성산동,165-79,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,160500000,0,27.36,2002.0,2025,6,서교동,351-15,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,185000000,0,49.7,1992.0,2025,6,망원동,426-23,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,315000000,0,28.17,2022.0,2025,6,망원동,407-4,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,143000000,0,16.53,2017.0,2025,6,성산동,34-3,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,246900000,0,29.92,2015.0,2025,6,합정동,430-8,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,130000000,0,15.58,2021.0,2025,6,염리동,81-15,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,350000000,0,54.29,2017.0,2025,6,성산동,214,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,340000000,0,29.88,2025.0,2025,6,신수동,374-1,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,300000000,0,29.96,2025.0,2025,6,대흥동,765-6,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,151200000,0,18.55,2012.0,2025,6,용강동,494-25,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,210000000,0,44.77,2015.0,2025,6,합정동,91-25,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,252000000,0,27.84,2017.0,2025,6,대흥동,22-37,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,73500000,0,17.08,2011.0,2025,6,상암동,39-2,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,280000000,0,28.06,2017.0,2025,6,신공덕동,4-5,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,148790000,0,42.12,2003.0,2025,6,대흥동,32-17,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,160000000,0,35.28,2007.0,2025,6,아현동,696-5,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,310000000,0,29.16,2021.0,2025,6,대흥동,253,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,150000000,0,49.63,1986.0,2025,6,당인동,15-2,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,250000000,0,53.47,1994.0,2025,6,상수동,312-2,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,218290000,0,28.01,2018.0,2025,6,용강동,493-9,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,285000000,0,25.06,2020.0,2025,6,아현동,327-10,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,264000000,0,31.25,2019.0,2025,6,망원동,417-12,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,175000000,0,50.14,1991.0,2025,6,망원동,57-175,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,264600000,0,28.89,2018.0,2025,6,성산동,24-19,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,292950000,0,24.3,2019.0,2025,6,성산동,250-39,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,220000000,0,52.16,2008.0,2025,6,상수동,335-6,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,150000000,0,59.1,1983.0,2025,6,아현동,697-3,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,240000000,0,24.94,2023.0,2025,6,신수동,89-8,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,145000000,0,54.37,1985.0,2025,6,아현동,724-3,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,150000000,0,23.7,2011.0,2025,6,망원동,338-31,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,250000000,0,17.78,2020.0,2025,6,망원동,399-1,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,287000000,0,28.01,2022.0,2025,6,대흥동,22-47,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,340000000,0,28.55,2025.0,2025,6,도화동,2-36,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,300000000,0,29.43,2014.0,2025,6,서교동,475-61,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,265000000,0,57.32,2008.0,2025,6,상수동,322-6,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,140000000,0,55.44,1985.0,2025,6,아현동,714,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,160000000,0,34.56,1993.0,2025,6,망원동,400-5,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,250000000,0,33.56,2008.0,2025,6,합정동,370-30,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,230000000,0,50.28,1991.0,2025,6,서교동,469-52,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,240000000,0,29.5,2015.0,2025,6,공덕동,11-161,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,240000000,0,32.85,2010.0,2025,6,도화동,2-66,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,157500000,0,21.38,2008.0,2025,6,상수동,325-9,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,105000000,0,16.34,2013.0,2025,6,공덕동,232-34,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,66150000,0,12.61,2012.0,2025,6,상암동,2-199,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,300000000,0,30.0,2025.0,2025,6,합정동,378-17,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,240000000,0,22.25,2023.0,2025,6,신수동,89-8,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,485000000,0,46.92,2025.0,2025,6,대흥동,765-7,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,240000000,0,29.84,2015.0,2025,6,합정동,443-16,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,480000000,0,59.79,2023.0,2025,6,성산동,624-3,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,335000000,0,66.85,2008.0,2025,6,합정동,447-4,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,250000000,0,28.88,2021.0,2025,6,염리동,81-15,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,120000000,0,12.66,2014.0,2025,6,창전동,149-1,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,260000000,0,29.53,2015.0,2025,6,서교동,247-160,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,151200000,0,18.55,2012.0,2025,6,용강동,494-25,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,189000000,0,49.41,1992.0,2025,6,성산동,617-7,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,180000000,0,36.96,1992.0,2025,6,성산동,278-17,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,189000000,0,27.3,2002.0,2025,6,공덕동,232-9,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,180000000,0,21.41,2021.0,2025,6,염리동,10-75,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,200000000,0,30.28,1989.0,2025,6,합정동,361-50,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,380000000,0,29.91,2021.0,2025,6,합정동,448-7,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,192000000,0,18.77,2020.0,2025,6,노고산동,20-70,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,199500000,0,34.56,1989.0,2025,6,합정동,361-58,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,160000000,0,65.81,1990.0,2025,6,합정동,81-45,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,147000000,0,19.034,2020.0,2025,6,공덕동,17-67,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,300000000,0,41.33,2015.0,2025,6,용강동,149-42,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,205800000,0,23.32,2021.0,2025,6,염리동,85-21,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,252000000,0,21.34,2021.0,2025,6,합정동,448-7,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,170000000,0,15.16,2021.0,2025,6,염리동,488-3,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,270000000,0,29.79,2021.0,2025,6,용강동,494-100,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,290000000,0,53.56,2009.0,2025,6,구수동,21-4,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,300000000,0,55.38,2002.0,2025,6,망원동,384-55,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,390000000,0,59.8,2017.0,2025,6,성산동,140-41,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,136500000,0,36.84,1990.0,2025,6,망원동,416-75,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,164000000,0,19.05,2020.0,2025,6,노고산동,12-27,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,160000000,0,21.97,2019.0,2025,6,아현동,709-6,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,155000000,0,49.4,1996.0,2025,6,망원동,432-14,,갱신,11440,서울 마포구,중위험,서울특별시,0
연립다세대,320000000,0,29.93,2019.0,2025,6,신공덕동,5-38,,신규,11440,서울 마포구,중위험,서울특별시,0
연립다세대,250000000,0,27.05,2018.0,2025,6,도화동,242,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,220000000,0,33.0,1991.0,2025,6,당인동,,,,11440,서울 마포구,중위험,서울특별시,0
단독다가구,220000000,0,71.0,,2025,6,망원동,,,,11440,서울 마포구,중위험,서울특별시,0
단독다가구,130000000,0,49.58,1985.0,2025,6,아현동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,140000000,0,27.53,1992.0,2025,6,대흥동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,210000000,0,40.0,1990.0,2025,6,연남동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,220000000,0,71.54,1968.0,2025,6,망원동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,176400000,0,48.3,1991.0,2025,6,대흥동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,100000000,0,32.04,1995.0,2025,6,망원동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,219950000,0,39.06,1997.0,2025,6,성산동,,,갱신,11440,서울 마포구,중위험,서울특별시,0
단독다가구,220000000,0,48.3,1991.0,2025,6,대흥동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,200000000,0,40.0,1995.0,2025,6,성산동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,95000000,0,25.0,2002.0,2025,6,동교동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,219950000,0,39.06,,2025,6,성산동,,,갱신,11440,서울 마포구,중위험,서울특별시,0
단독다가구,150000000,0,56.16,1995.0,2025,6,염리동,,,갱신,11440,서울 마포구,중위험,서울특별시,0
단독다가구,50000000,0,30.0,,2025,6,아현동,,,갱신,11440,서울 마포구,중위험,서울특별시,0
단독다가구,130000000,0,79.65,1991.0,2025,6,도화동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,220000000,0,37.6,2001.0,2025,6,합정동,,,갱신,11440,서울 마포구,중위험,서울특별시,0
단독다가구,180000000,0,39.6,1994.0,2025,6,서교동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,250000000,0,39.0,1990.0,2025,6,연남동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,85000000,0,23.0,1994.0,2025,6,서교동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,120000000,0,28.72,1996.0,2025,6,창전동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,70000000,0,18.18,2011.0,2025,6,노고산동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,100000000,0,29.01,1993.0,2025,6,공덕동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,250000000,0,39.0,1990.0,2025,6,연남동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,168000000,0,29.23,1996.0,2025,6,공덕동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,155000000,0,27.0,1997.0,2025,6,연남동,,,갱신,11440,서울 마포구,중위험,서울특별시,0
단독다가구,240000000,0,54.53,2012.0,2025,6,공덕동,,,갱신,11440,서울 마포구,중위험,서울특별시,0
단독다가구,250000000,0,36.1,2016.0,2025,6,합정동,,,신규,11440,서울 마포구,중위험,서울특별시,0
단독다가구,200000000,0,50.0,1994.0,2025,6,망원동,,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,90000000,0,19.72,2002.0,2025,6,공덕동,15-3,,,11440,서울 마포구,중위험,서울특별시,0
오피스텔,265000000,0,23.09,2016.0,2025,6,합정동,473,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,147000000,0,19.73,,2025,6,신공덕동,5-75,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,328000000,0,46.99,2005.0,2025,6,도화동,556,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,148500000,0,19.73,,2025,6,신공덕동,5-75,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,430000000,0,76.04,2005.0,2025,6,성산동,591-1,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,650000000,0,73.72,2006.0,2025,6,도화동,559,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,485000000,0,70.64,2006.0,2025,6,도화동,560,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,150000000,0,20.06,2017.0,2025,6,상암동,1596,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,310000000,0,47.78,2005.0,2025,6,도화동,556,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,230000000,0,18.76,2018.0,2025,6,서교동,371-7,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,198000000,0,31.38,2005.0,2025,6,공덕동,463,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,201000000,0,18.0,2018.0,2025,6,서교동,354-9,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,270000000,0,24.92,2022.0,2025,6,성산동,592-8,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,150000000,0,18.96,2017.0,2025,6,상암동,1596,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,123000000,0,19.92,2002.0,2025,6,상수동,339-15,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,75000000,0,18.45,2003.0,2025,6,성산동,278-8,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,319000000,0,25.7,2016.0,2025,6,합정동,473,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,600000000,0,80.3,2006.0,2025,6,도화동,559,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,460000000,0,70.64,2006.0,2025,6,도화동,560,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,295000000,0,25.87,2021.0,2025,6,성산동,592-2,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,288000000,0,27.27,2020.0,2025,6,공덕동,108-65,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,200000000,0,24.25,2018.0,2025,6,성산동,593-3,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,271000000,0,46.88,2012.0,2025,6,공덕동,26-7,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,300000000,0,25.12,2021.0,2025,6,성산동,593-7,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,80000000,0,22.2,2002.0,2025,6,성산동,210-26,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,273000000,0,36.81,2019.0,2025,6,공덕동,111-201,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,850000000,0,106.47,2006.0,2025,6,도화동,559,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,160000000,0,17.3,2018.0,2025,6,성산동,591-6,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,288000000,0,26.81,2020.0,2025,6,공덕동,108-65,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,245000000,0,27.74,2013.0,2025,6,공덕동,475,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,175000000,0,20.32,2017.0,2025,6,상암동,1596,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,180000000,0,26.51,2014.0,2025,6,상암동,1748,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,440000000,0,79.4,2005.0,2025,6,성산동,592-6,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,305000000,0,49.37,2005.0,2025,6,공덕동,463,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,190000000,0,29.09,2004.0,2025,6,서교동,394-25,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,280000000,0,38.51,2005.0,2025,6,도화동,556,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,319000000,0,25.7,2016.0,2025,6,합정동,473,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,230000000,0,15.56,2019.0,2025,6,서교동,393-1,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,260000000,0,31.28,2013.0,2025,6,공덕동,475,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,402000000,0,33.54,2021.0,2025,6,아현동,346-3,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,330000000,0,56.14,2012.0,2025,6,공덕동,26-7,,갱신,11440,서울 마포구,중위험,서울특별시,0
오피스텔,200000000,0,27.79,2005.0,2025,6,도화동,556,,신규,11440,서울 마포구,중위험,서울특별시,0
오피스텔,225000000,0,26.0,2017.0,2025,6,성산동,593-1,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,660000000,0,59.9656,2014.0,2025,5,아현동,777,,,11440,서울 마포구,중위험,서울특별시,0
아파트,735000000,0,59.8772,2021.0,2025,5,염리동,532,,,11440,서울 마포구,중위험,서울특별시,0
아파트,575000000,0,43.27,2022.0,2025,5,아현동,804,,,11440,서울 마포구,중위험,서울특별시,0
아파트,360000000,0,59.43,1986.0,2025,5,성산동,446,,,11440,서울 마포구,중위험,서울특별시,0
아파트,620000000,0,84.47,1996.0,2025,5,신수동,445-5,,,11440,서울 마포구,중위험,서울특별시,0
아파트,330000000,0,50.54,1986.0,2025,5,성산동,446,,,11440,서울 마포구,중위험,서울특별시,0
아파트,360000000,0,59.43,1986.0,2025,5,성산동,446,,,11440,서울 마포구,중위험,서울특별시,0
아파트,490000000,0,54.72,1996.0,2025,5,도화동,357,,,11440,서울 마포구,중위험,서울특별시,0
아파트,294000000,0,50.54,1986.0,2025,5,성산동,446,,,11440,서울 마포구,중위험,서울특별시,0
아파트,514000000,0,84.91,2009.0,2025,5,상암동,1630,,,11440,서울 마포구,중위험,서울특별시,0
아파트,504000000,0,59.74,1999.0,2025,5,공덕동,371,,,11440,서울 마포구,중위험,서울특별시,0
아파트,310000000,0,50.03,1986.0,2025,5,성산동,446,,,11440,서울 마포구,중위험,서울특별시,0
아파트,1200000000,0,114.7267,2014.0,2025,5,아현동,777,,,11440,서울 마포구,중위험,서울특별시,0
아파트,460000000,0,57.44,2003.0,2025,5,신수동,451,,,11440,서울 마포구,중위험,서울특별시,0
아파트,700000000,0,84.94,1999.0,2025,5,공덕동,371,,,11440,서울 마포구,중위험,서울특별시,0
아파트,1000000000,0,84.3884,2014.0,2025,5,아현동,777,,,11440,서울 마포구,중위험,서울특별시,0
아파트,588000000,0,84.94,2004.0,2025,5,공덕동,43,,,11440,서울 마포구,중위험,서울특별시,0
아파트,514500000,0,59.96,2003.0,2025,5,신공덕동,161,,,11440,서울 마포구,중위험,서울특별시,0
아파트,630850000,0,59.9656,2014.0,2025,5,아현동,777,,,11440,서울 마포구,중위험,서울특별시,0
아파트,824000000,0,84.44,2014.0,2025,5,대흥동,804,,,11440,서울 마포구,중위험,서울특별시,0
아파트,693000000,0,59.9452,2014.0,2025,5,아현동,777,,,11440,서울 마포구,중위험,서울특별시,0
아파트,787500000,0,84.5533,2019.0,2025,5,망원동,521,,,11440,서울 마포구,중위험,서울특별시,0
아파트,250000000,0,50.54,1986.0,2025,5,성산동,446,,,11440,서울 마포구,중위험,서울특별시,0
아파트,850000000,0,59.8772,2021.0,2025,5,염리동,532,,,11440,서울 마포구,중위험,서울특별시,0
아파트,320000000,0,50.54,1986.0,2025,5,성산동,446,,,11440,서울 마포구,중위험,서울특별시,0
아파트,273000000,0,50.54,1986.0,2025,5,성산동,446,,,11440,서울 마포구,중위험,서울특별시,0
아파트,472500000,0,59.97,2004.0,2025,5,공덕동,43,,,11440,서울 마포구,중위험,서울특별시,0
아파트,640000000,0,59.996,2022.0,2025,5,염리동,533,,,11440,서울 마포구,중위험,서울특별시,0
아파트,485000000,0,58.71,1997.0,2025,5,염리동,515-1,,,11440,서울 마포구,중위험,서울특별시,0
아파트,950000000,0,114.48,2001.0,2025,5,염리동,520,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,430000000,0,49.9,2003.0,2025,5,상암동,1637,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,310000000,0,84.36,2004.0,2025,5,성산동,199-53,,갱신,11440,서울 마포구,중위험,서울특별시,0
아파트,900000000,0,136.1,1997.0,2025,5,도화동,550,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,560000000,0,84.53,2005.0,2025,5,상암동,1689,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,751800000,0,84.5978,2014.0,2025,5,아현동,777,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,1100000000,0,84.932,2019.0,2025,5,신수동,462,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,370000000,0,59.43,1986.0,2025,5,성산동,446,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,924000000,0,84.99,2014.0,2025,5,상수동,402,,갱신,11440,서울 마포구,중위험,서울특별시,0
아파트,1500000000,0,114.9159,2021.0,2025,5,염리동,532,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,850000000,0,59.376,2019.0,2025,5,신수동,462,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,1200000000,0,84.996,2015.0,2025,5,공덕동,476,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,410000000,0,30.01,2016.0,2025,5,아현동,780,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,410000000,0,30.01,2016.0,2025,5,아현동,780,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,700000000,0,59.9236,2014.0,2025,5,아현동,777,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,1900000000,0,148.981,2012.0,2025,5,서교동,490,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,580000000,0,84.67,2005.0,2025,5,상암동,1658,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,700000000,0,113.25,2000.0,2025,5,도화동,353,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,330000000,0,50.54,1986.0,2025,5,성산동,446,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,1000000000,0,112.71,2005.0,2025,5,공덕동,464,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,1207000000,0,114.9159,2021.0,2025,5,염리동,532,,갱신,11440,서울 마포구,중위험,서울특별시,0
아파트,750000000,0,59.9656,2014.0,2025,5,아현동,777,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,535000000,0,84.84,2003.0,2025,5,상암동,1643,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,800000000,0,84.94,2022.0,2025,5,아현동,804,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,575000000,0,43.27,2022.0,2025,5,아현동,804,,갱신,11440,서울 마포구,중위험,서울특별시,0
아파트,936000000,0,84.64,2015.0,2025,5,합정동,472,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,780000000,0,59.9656,2014.0,2025,5,아현동,777,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,900000000,0,59.9413,2021.0,2025,5,염리동,532,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,500000000,0,84.91,2009.0,2025,5,상암동,1630,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,750000000,0,72.185,1997.0,2025,5,도화동,550,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,360000000,0,59.43,1986.0,2025,5,성산동,446,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,430000000,0,118.02,1983.0,2025,5,도화동,536,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,735000000,0,59.8772,2021.0,2025,5,염리동,532,,갱신,11440,서울 마포구,중위험,서울특별시,0
아파트,315000000,0,58.98,1996.0,2025,5,망원동,478-27,,갱신,11440,서울 마포구,중위험,서울특별시,0
아파트,580000000,0,84.67,2005.0,2025,5,상암동,1658,,신규,11440,서울 마포구,중위험,서울특별시,0
아파트,420000000,0,54.72,1991.0,2025,5,도화동,82,,신규,11440,서울 마포구,중위험,서울특별시,0
