product,year,month,housing_type,sido,issue_cnt,issue_amt_won,yyyymm
전세보증금반환보증,2019,8,아파트,인천광역시,1050.0,2.18E+11,2019-08
전세보증금반환보증,2019,8,아파트,광주광역시,187.0,34405500000,2019-08
전세보증금반환보증,2019,8,아파트,대전광역시,125.0,21147000000,2019-08
전세보증금반환보증,2019,8,아파트,울산광역시,147.0,22173000000,2019-08
전세보증금반환보증,2019,8,아파트,세종특별자치시,64.0,10208000000,2019-08
전세보증금반환보증,2019,8,아파트,경기도,3687.0,8.28E+11,2019-08
전세보증금반환보증,2019,8,아파트,강원도,132.0,17679500000,2019-08
전세보증금반환보증,2019,8,아파트,충청북도,159.0,24194000000,2019-08
전세보증금반환보증,2019,8,아파트,충청남도,223.0,30237000000,2019-08
전세보증금반환보증,2019,8,아파트,전라북도,125.0,19070500000,2019-08
전세보증금반환보증,2019,8,아파트,전라남도,73.0,9411400000,2019-08
전세보증금반환보증,2019,8,아파트,경상북도,214.0,29270000000,2019-08
전세보증금반환보증,2019,8,아파트,경상남도,461.0,64368500000,2019-08
전세보증금반환보증,2019,8,아파트,제주특별자치도,31.0,4299000000,2019-08
전세보증금반환보증,2019,8,오피스텔,서울특별시,527.0,93790890000,2019-08
전세보증금반환보증,2019,8,오피스텔,부산광역시,87.0,10603500000,2019-08
전세보증금반환보증,2019,8,오피스텔,대구광역시,28.0,3335750000,2019-08
전세보증금반환보증,2019,8,오피스텔,인천광역시,328.0,41074000000,2019-08
전세보증금반환보증,2019,8,오피스텔,광주광역시,6.0,703000000,2019-08
전세보증금반환보증,2019,8,오피스텔,대전광역시,3.0,225000000,2019-08
전세보증금반환보증,2019,8,오피스텔,울산광역시,15.0,1546000000,2019-08
전세보증금반환보증,2019,8,오피스텔,세종특별자치시,3.0,258000000,2019-08
전세보증금반환보증,2019,8,오피스텔,경기도,730.0,99681250000,2019-08
전세보증금반환보증,2019,8,오피스텔,강원도,4.0,350000000,2019-08
전세보증금반환보증,2019,8,오피스텔,충청북도,6.0,501900000,2019-08
전세보증금반환보증,2019,8,오피스텔,충청남도,15.0,2025000000,2019-08
전세보증금반환보증,2019,8,오피스텔,전라남도,8.0,694150000,2019-08
전세보증금반환보증,2019,8,오피스텔,경상북도,7.0,630000000,2019-08
전세보증금반환보증,2019,8,오피스텔,경상남도,21.0,1565000000,2019-08
전세보증금반환보증,2019,8,오피스텔,제주특별자치도,3.0,269000000,2019-08
전세보증금반환보증,2019,8,연립주택,서울특별시,100.0,19837450000,2019-08
전세보증금반환보증,2019,8,연립주택,부산광역시,7.0,555000000,2019-08
전세보증금반환보증,2019,8,연립주택,대구광역시,1.0,160000000,2019-08
전세보증금반환보증,2019,8,연립주택,인천광역시,20.0,3256250000,2019-08
전세보증금반환보증,2019,8,연립주택,광주광역시,5.0,863400000,2019-08
전세보증금반환보증,2019,8,연립주택,대전광역시,1.0,85000000,2019-08
전세보증금반환보증,2019,8,연립주택,세종특별자치시,1.0,100000000,2019-08
전세보증금반환보증,2019,8,연립주택,경기도,90.0,18174500000,2019-08
전세보증금반환보증,2019,8,연립주택,강원도,3.0,380000000,2019-08
전세보증금반환보증,2019,8,연립주택,충청북도,1.0,150000000,2019-08
전세보증금반환보증,2019,8,연립주택,전라북도,1.0,210000000,2019-08
전세보증금반환보증,2019,8,연립주택,경상북도,4.0,755000000,2019-08
전세보증금반환보증,2019,8,연립주택,경상남도,3.0,260000000,2019-08
전세보증금반환보증,2019,8,연립주택,제주특별자치도,9.0,1694000000,2019-08
전세보증금반환보증,2019,8,다세대주택,서울특별시,1503.0,3.02E+11,2019-08
전세보증금반환보증,2019,8,다세대주택,부산광역시,41.0,4674000000,2019-08
전세보증금반환보증,2019,8,다세대주택,대구광역시,7.0,780000000,2019-08
전세보증금반환보증,2019,8,다세대주택,인천광역시,214.0,22060000000,2019-08
전세보증금반환보증,2019,8,다세대주택,대전광역시,5.0,343000000,2019-08
전세보증금반환보증,2019,8,다세대주택,울산광역시,7.0,795000000,2019-08
전세보증금반환보증,2019,8,다세대주택,경기도,523.0,76936900000,2019-08
전세보증금반환보증,2019,8,다세대주택,강원도,2.0,210000000,2019-08
전세보증금반환보증,2019,8,다세대주택,충청북도,2.0,115000000,2019-08
전세보증금반환보증,2019,8,다세대주택,충청남도,5.0,470000000,2019-08
전세보증금반환보증,2019,8,다세대주택,전라북도,1.0,65000000,2019-08
전세보증금반환보증,2019,8,다세대주택,경상북도,5.0,420000000,2019-08
전세보증금반환보증,2019,8,다세대주택,경상남도,7.0,555000000,2019-08
전세보증금반환보증,2019,8,다세대주택,제주특별자치도,9.0,1402125000,2019-08
전세보증금반환보증,2019,8,단독주택,서울특별시,83.0,13941750000,2019-08
전세보증금반환보증,2019,8,단독주택,부산광역시,7.0,495000000,2019-08
전세보증금반환보증,2019,8,단독주택,대구광역시,4.0,350000000,2019-08
전세보증금반환보증,2019,8,단독주택,인천광역시,8.0,1240000000,2019-08
전세보증금반환보증,2019,8,단독주택,광주광역시,4.0,225000000,2019-08
전세보증금반환보증,2019,8,단독주택,울산광역시,2.0,210000000,2019-08
전세보증금반환보증,2019,8,단독주택,경기도,126.0,20164000000,2019-08
전세보증금반환보증,2019,8,단독주택,강원도,2.0,165000000,2019-08
전세보증금반환보증,2019,8,단독주택,충청북도,1.0,40000000,2019-08
전세보증금반환보증,2019,8,단독주택,충청남도,4.0,255000000,2019-08
전세보증금반환보증,2019,8,단독주택,전라북도,1.0,80000000,2019-08
전세보증금반환보증,2019,8,단독주택,경상북도,2.0,110000000,2019-08
전세보증금반환보증,2019,8,단독주택,경상남도,12.0,1100000000,2019-08
전세보증금반환보증,2019,8,다가구주택,서울특별시,173.0,25687000000,2019-08
전세보증금반환보증,2019,8,다가구주택,부산광역시,4.0,342000000,2019-08
전세보증금반환보증,2019,8,다가구주택,대구광역시,14.0,1155000000,2019-08
전세보증금반환보증,2019,8,다가구주택,인천광역시,29.0,2999000000,2019-08
전세보증금반환보증,2019,8,다가구주택,광주광역시,4.0,380000000,2019-08
전세보증금반환보증,2019,8,다가구주택,대전광역시,12.0,945000000,2019-08
전세보증금반환보증,2019,8,다가구주택,울산광역시,2.0,115000000,2019-08
전세보증금반환보증,2019,8,다가구주택,경기도,277.0,39114750000,2019-08
전세보증금반환보증,2019,8,다가구주택,강원도,5.0,400000000,2019-08
전세보증금반환보증,2019,8,다가구주택,충청북도,9.0,600000000,2019-08
전세보증금반환보증,2019,8,다가구주택,충청남도,16.0,1135000000,2019-08
전세보증금반환보증,2019,8,다가구주택,전라북도,11.0,745000000,2019-08
전세보증금반환보증,2019,8,다가구주택,전라남도,1.0,50000000,2019-08
전세보증금반환보증,2019,8,다가구주택,경상북도,5.0,255000000,2019-08
전세보증금반환보증,2019,8,다가구주택,경상남도,15.0,1295000000,2019-08
전세보증금반환보증,2019,8,다가구주택,제주특별자치도,3.0,305000000,2019-08
전세보증금반환보증,2019,9,아파트,서울특별시,1351.0,4.14E+11,2019-09
전세보증금반환보증,2019,9,아파트,부산광역시,670.0,1.28E+11,2019-09
전세보증금반환보증,2019,9,아파트,대구광역시,207.0,43351000000,2019-09
전세보증금반환보증,2019,9,아파트,인천광역시,995.0,2.07E+11,2019-09
전세보증금반환보증,2019,9,아파트,광주광역시,157.0,26984500000,2019-09
전세보증금반환보증,2019,9,아파트,대전광역시,127.0,22976000000,2019-09
전세보증금반환보증,2019,9,아파트,울산광역시,122.0,18167500000,2019-09
전세보증금반환보증,2019,9,아파트,세종특별자치시,31.0,4798750000,2019-09
전세보증금반환보증,2019,9,아파트,경기도,3473.0,7.89E+11,2019-09
전세보증금반환보증,2019,9,아파트,강원도,92.0,12853000000,2019-09
전세보증금반환보증,2019,9,아파트,충청북도,139.0,18514000000,2019-09
전세보증금반환보증,2019,9,아파트,충청남도,213.0,31688250000,2019-09
전세보증금반환보증,2019,9,아파트,전라북도,85.0,13143000000,2019-09
전세보증금반환보증,2019,9,아파트,전라남도,51.0,5771000000,2019-09
전세보증금반환보증,2019,9,아파트,경상북도,234.0,30242500000,2019-09
전세보증금반환보증,2019,9,아파트,경상남도,457.0,63691250000,2019-09
전세보증금반환보증,2019,9,아파트,제주특별자치도,13.0,1566000000,2019-09
전세보증금반환보증,2019,9,오피스텔,서울특별시,463.0,89259490000,2019-09
전세보증금반환보증,2019,9,오피스텔,부산광역시,77.0,9436500000,2019-09
전세보증금반환보증,2019,9,오피스텔,대구광역시,33.0,3422000000,2019-09
전세보증금반환보증,2019,9,오피스텔,인천광역시,337.0,42372500000,2019-09
전세보증금반환보증,2019,9,오피스텔,광주광역시,10.0,1175500000,2019-09
전세보증금반환보증,2019,9,오피스텔,대전광역시,8.0,985000000,2019-09
전세보증금반환보증,2019,9,오피스텔,울산광역시,26.0,2739500000,2019-09
전세보증금반환보증,2019,9,오피스텔,세종특별자치시,2.0,175000000,2019-09
전세보증금반환보증,2019,9,오피스텔,경기도,661.0,96213080000,2019-09
전세보증금반환보증,2019,9,오피스텔,강원도,4.0,355000000,2019-09
전세보증금반환보증,2019,9,오피스텔,충청북도,4.0,309000000,2019-09
전세보증금반환보증,2019,9,오피스텔,충청남도,19.0,2722000000,2019-09
전세보증금반환보증,2019,9,오피스텔,전라남도,5.0,430000000,2019-09
전세보증금반환보증,2019,9,오피스텔,경상북도,5.0,573000000,2019-09
전세보증금반환보증,2019,9,오피스텔,경상남도,21.0,1959000000,2019-09
전세보증금반환보증,2019,9,오피스텔,제주특별자치도,5.0,640000000,2019-09
전세보증금반환보증,2019,9,연립주택,서울특별시,82.0,15371750000,2019-09
전세보증금반환보증,2019,9,연립주택,부산광역시,9.0,1180000000,2019-09
전세보증금반환보증,2019,9,연립주택,대구광역시,2.0,260000000,2019-09
전세보증금반환보증,2019,9,연립주택,인천광역시,17.0,2350000000,2019-09
전세보증금반환보증,2019,9,연립주택,광주광역시,4.0,565000000,2019-09
전세보증금반환보증,2019,9,연립주택,경기도,87.0,15419000000,2019-09
전세보증금반환보증,2019,9,연립주택,강원도,4.0,369000000,2019-09
전세보증금반환보증,2019,9,연립주택,충청북도,1.0,90000000,2019-09
전세보증금반환보증,2019,9,연립주택,충청남도,3.0,470000000,2019-09
전세보증금반환보증,2019,9,연립주택,전라북도,2.0,210000000,2019-09
전세보증금반환보증,2019,9,연립주택,경상북도,3.0,250000000,2019-09
전세보증금반환보증,2019,9,연립주택,경상남도,5.0,575000000,2019-09
전세보증금반환보증,2019,9,연립주택,제주특별자치도,4.0,610000000,2019-09
전세보증금반환보증,2019,9,다세대주택,서울특별시,1379.0,2.83E+11,2019-09
전세보증금반환보증,2019,9,다세대주택,부산광역시,37.0,4419500000,2019-09
전세보증금반환보증,2019,9,다세대주택,대구광역시,2.0,194000000,2019-09
전세보증금반환보증,2019,9,다세대주택,인천광역시,189.0,19986500000,2019-09
전세보증금반환보증,2019,9,다세대주택,대전광역시,5.0,389000000,2019-09
전세보증금반환보증,2019,9,다세대주택,울산광역시,2.0,245000000,2019-09
전세보증금반환보증,2019,9,다세대주택,경기도,520.0,75248500000,2019-09
전세보증금반환보증,2019,9,다세대주택,강원도,1.0,85000000,2019-09
전세보증금반환보증,2019,9,다세대주택,충청북도,3.0,310000000,2019-09
전세보증금반환보증,2019,9,다세대주택,충청남도,4.0,350000000,2019-09
전세보증금반환보증,2019,9,다세대주택,경상북도,5.0,460000000,2019-09
전세보증금반환보증,2019,9,다세대주택,경상남도,3.0,205000000,2019-09
전세보증금반환보증,2019,9,다세대주택,제주특별자치도,6.0,730000000,2019-09
전세보증금반환보증,2019,9,단독주택,서울특별시,83.0,12325000000,2019-09
전세보증금반환보증,2019,9,단독주택,부산광역시,5.0,475000000,2019-09
전세보증금반환보증,2019,9,단독주택,대구광역시,7.0,595000000,2019-09
전세보증금반환보증,2019,9,단독주택,인천광역시,13.0,1430000000,2019-09
전세보증금반환보증,2019,9,단독주택,광주광역시,1.0,70000000,2019-09
전세보증금반환보증,2019,9,단독주택,대전광역시,2.0,260000000,2019-09
전세보증금반환보증,2019,9,단독주택,울산광역시,4.0,530000000,2019-09
전세보증금반환보증,2019,9,단독주택,경기도,131.0,22349700000,2019-09
전세보증금반환보증,2019,9,단독주택,강원도,4.0,420000000,2019-09
전세보증금반환보증,2019,9,단독주택,충청북도,4.0,470000000,2019-09
전세보증금반환보증,2019,9,단독주택,충청남도,2.0,370000000,2019-09
전세보증금반환보증,2019,9,단독주택,전라남도,1.0,120000000,2019-09
전세보증금반환보증,2019,9,단독주택,경상북도,2.0,85000000,2019-09
전세보증금반환보증,2019,9,단독주택,경상남도,17.0,2070000000,2019-09
전세보증금반환보증,2019,9,단독주택,제주특별자치도,5.0,800000000,2019-09
전세보증금반환보증,2019,9,다가구주택,서울특별시,168.0,28354000000,2019-09
전세보증금반환보증,2019,9,다가구주택,부산광역시,3.0,350000000,2019-09
전세보증금반환보증,2019,9,다가구주택,대구광역시,8.0,760000000,2019-09
전세보증금반환보증,2019,9,다가구주택,인천광역시,28.0,3330000000,2019-09
전세보증금반환보증,2019,9,다가구주택,광주광역시,1.0,30000000,2019-09
전세보증금반환보증,2019,9,다가구주택,대전광역시,12.0,1042000000,2019-09
전세보증금반환보증,2019,9,다가구주택,울산광역시,6.0,490000000,2019-09
전세보증금반환보증,2019,9,다가구주택,세종특별자치시,1.0,55000000,2019-09
전세보증금반환보증,2019,9,다가구주택,경기도,230.0,33736100000,2019-09
전세보증금반환보증,2019,9,다가구주택,강원도,4.0,230000000,2019-09
전세보증금반환보증,2019,9,다가구주택,충청북도,4.0,265000000,2019-09
전세보증금반환보증,2019,9,다가구주택,충청남도,12.0,810000000,2019-09
전세보증금반환보증,2019,9,다가구주택,전라북도,5.0,360000000,2019-09
전세보증금반환보증,2019,9,다가구주택,전라남도,1.0,85000000,2019-09
전세보증금반환보증,2019,9,다가구주택,경상북도,5.0,345000000,2019-09
전세보증금반환보증,2019,9,다가구주택,경상남도,14.0,1005000000,2019-09
전세보증금반환보증,2019,9,다가구주택,제주특별자치도,1.0,100000000,2019-09
전세보증금반환보증,2019,10,아파트,서울특별시,1592.0,4.85E+11,2019-10
전세보증금반환보증,2019,10,아파트,부산광역시,725.0,1.40E+11,2019-10
전세보증금반환보증,2019,10,아파트,대구광역시,244.0,51895900000,2019-10
전세보증금반환보증,2019,10,아파트,인천광역시,978.0,2.05E+11,2019-10
전세보증금반환보증,2019,10,아파트,광주광역시,170.0,30307500000,2019-10
전세보증금반환보증,2019,10,아파트,대전광역시,148.0,25731500000,2019-10
전세보증금반환보증,2019,10,아파트,울산광역시,138.0,20564000000,2019-10
전세보증금반환보증,2019,10,아파트,세종특별자치시,58.0,8396000000,2019-10
전세보증금반환보증,2019,10,아파트,경기도,3581.0,8.21E+11,2019-10
전세보증금반환보증,2019,10,아파트,강원도,99.0,13404000000,2019-10
전세보증금반환보증,2019,10,아파트,충청북도,181.0,26326000000,2019-10
전세보증금반환보증,2019,10,아파트,충청남도,209.0,31030000000,2019-10
전세보증금반환보증,2019,10,아파트,전라북도,104.0,15206500000,2019-10
전세보증금반환보증,2019,10,아파트,전라남도,64.0,7739480000,2019-10
전세보증금반환보증,2019,10,아파트,경상북도,326.0,46526100000,2019-10
전세보증금반환보증,2019,10,아파트,경상남도,399.0,55057000000,2019-10
전세보증금반환보증,2019,10,아파트,제주특별자치도,15.0,2430000000,2019-10
전세보증금반환보증,2019,10,오피스텔,서울특별시,576.0,1.11E+11,2019-10
전세보증금반환보증,2019,10,오피스텔,부산광역시,89.0,12693000000,2019-10
전세보증금반환보증,2019,10,오피스텔,대구광역시,23.0,2630000000,2019-10
전세보증금반환보증,2019,10,오피스텔,인천광역시,393.0,51247800000,2019-10
전세보증금반환보증,2019,10,오피스텔,광주광역시,4.0,455500000,2019-10
전세보증금반환보증,2019,10,오피스텔,대전광역시,12.0,1639000000,2019-10
전세보증금반환보증,2019,10,오피스텔,울산광역시,20.0,2340000000,2019-10
전세보증금반환보증,2019,10,오피스텔,세종특별자치시,3.0,248000000,2019-10
전세보증금반환보증,2019,10,오피스텔,경기도,658.0,95292400000,2019-10
전세보증금반환보증,2019,10,오피스텔,강원도,8.0,680000000,2019-10
전세보증금반환보증,2019,10,오피스텔,충청북도,8.0,570000000,2019-10
전세보증금반환보증,2019,10,오피스텔,충청남도,9.0,1392000000,2019-10
전세보증금반환보증,2019,10,오피스텔,전라남도,1.0,65000000,2019-10
전세보증금반환보증,2019,10,오피스텔,경상북도,5.0,383000000,2019-10
전세보증금반환보증,2019,10,오피스텔,경상남도,44.0,4412200000,2019-10
전세보증금반환보증,2019,10,오피스텔,제주특별자치도,2.0,255000000,2019-10
전세보증금반환보증,2019,10,연립주택,서울특별시,100.0,21305650000,2019-10
전세보증금반환보증,2019,10,연립주택,부산광역시,7.0,710000000,2019-10
전세보증금반환보증,2019,10,연립주택,대구광역시,2.0,155000000,2019-10
전세보증금반환보증,2019,10,연립주택,인천광역시,28.0,3419750000,2019-10
전세보증금반환보증,2019,10,연립주택,광주광역시,2.0,505000000,2019-10
전세보증금반환보증,2019,10,연립주택,대전광역시,1.0,240000000,2019-10
전세보증금반환보증,2019,10,연립주택,경기도,90.0,14134000000,2019-10
전세보증금반환보증,2019,10,연립주택,강원도,3.0,270000000,2019-10
전세보증금반환보증,2019,10,연립주택,충청북도,2.0,130000000,2019-10
전세보증금반환보증,2019,10,연립주택,전라북도,1.0,100000000,2019-10
전세보증금반환보증,2019,10,연립주택,경상북도,4.0,895000000,2019-10
전세보증금반환보증,2019,10,연립주택,경상남도,3.0,343000000,2019-10
전세보증금반환보증,2019,10,연립주택,제주특별자치도,6.0,1010000000,2019-10
전세보증금반환보증,2019,10,다세대주택,서울특별시,1805.0,3.81E+11,2019-10
전세보증금반환보증,2019,10,다세대주택,부산광역시,41.0,4302000000,2019-10
전세보증금반환보증,2019,10,다세대주택,대구광역시,6.0,565000000,2019-10
전세보증금반환보증,2019,10,다세대주택,인천광역시,285.0,30984750000,2019-10
전세보증금반환보증,2019,10,다세대주택,대전광역시,4.0,490000000,2019-10
전세보증금반환보증,2019,10,다세대주택,울산광역시,6.0,535000000,2019-10
전세보증금반환보증,2019,10,다세대주택,경기도,680.0,1.08E+11,2019-10
전세보증금반환보증,2019,10,다세대주택,강원도,2.0,150000000,2019-10
전세보증금반환보증,2019,10,다세대주택,충청북도,2.0,185000000,2019-10
전세보증금반환보증,2019,10,다세대주택,충청남도,8.0,915000000,2019-10
전세보증금반환보증,2019,10,다세대주택,경상북도,4.0,300000000,2019-10
전세보증금반환보증,2019,10,다세대주택,경상남도,6.0,490000000,2019-10
전세보증금반환보증,2019,10,다세대주택,제주특별자치도,12.0,2000000000,2019-10
전세보증금반환보증,2019,10,단독주택,서울특별시,140.0,23461250000,2019-10
전세보증금반환보증,2019,10,단독주택,부산광역시,6.0,495000000,2019-10
전세보증금반환보증,2019,10,단독주택,대구광역시,11.0,1285000000,2019-10
전세보증금반환보증,2019,10,단독주택,인천광역시,11.0,1748500000,2019-10
전세보증금반환보증,2019,10,단독주택,광주광역시,3.0,370000000,2019-10
전세보증금반환보증,2019,10,단독주택,대전광역시,1.0,330000000,2019-10
전세보증금반환보증,2019,10,단독주택,울산광역시,5.0,360000000,2019-10
전세보증금반환보증,2019,10,단독주택,경기도,120.0,19326000000,2019-10
전세보증금반환보증,2019,10,단독주택,충청북도,2.0,210000000,2019-10
전세보증금반환보증,2019,10,단독주택,충청남도,3.0,265000000,2019-10
전세보증금반환보증,2019,10,단독주택,전라북도,1.0,130000000,2019-10
전세보증금반환보증,2019,10,단독주택,전라남도,1.0,400000000,2019-10
전세보증금반환보증,2019,10,단독주택,경상북도,2.0,160000000,2019-10
전세보증금반환보증,2019,10,단독주택,경상남도,16.0,1480000000,2019-10
전세보증금반환보증,2019,10,단독주택,제주특별자치도,2.0,160000000,2019-10
전세보증금반환보증,2019,10,다가구주택,서울특별시,213.0,32335250000,2019-10
전세보증금반환보증,2019,10,다가구주택,부산광역시,5.0,400000000,2019-10
전세보증금반환보증,2019,10,다가구주택,대구광역시,19.0,1605000000,2019-10
전세보증금반환보증,2019,10,다가구주택,인천광역시,22.0,2181000000,2019-10
전세보증금반환보증,2019,10,다가구주택,광주광역시,6.0,453000000,2019-10
전세보증금반환보증,2019,10,다가구주택,대전광역시,8.0,835000000,2019-10
전세보증금반환보증,2019,10,다가구주택,울산광역시,2.0,130000000,2019-10
전세보증금반환보증,2019,10,다가구주택,경기도,242.0,38053500000,2019-10
전세보증금반환보증,2019,10,다가구주택,강원도,5.0,520000000,2019-10
전세보증금반환보증,2019,10,다가구주택,충청북도,3.0,360000000,2019-10
전세보증금반환보증,2019,10,다가구주택,충청남도,10.0,650000000,2019-10
전세보증금반환보증,2019,10,다가구주택,전라북도,8.0,620000000,2019-10
전세보증금반환보증,2019,10,다가구주택,전라남도,1.0,55000000,2019-10
전세보증금반환보증,2019,10,다가구주택,경상북도,11.0,676000000,2019-10
전세보증금반환보증,2019,10,다가구주택,경상남도,16.0,1230000000,2019-10
전세보증금반환보증,2019,10,다가구주택,제주특별자치도,4.0,340000000,2019-10
전세보증금반환보증,2019,11,아파트,서울특별시,1323.0,3.99E+11,2019-11
전세보증금반환보증,2019,11,아파트,부산광역시,678.0,1.29E+11,2019-11
전세보증금반환보증,2019,11,아파트,대구광역시,229.0,50201240000,2019-11
전세보증금반환보증,2019,11,아파트,인천광역시,978.0,2.01E+11,2019-11
전세보증금반환보증,2019,11,아파트,광주광역시,158.0,27556000000,2019-11
전세보증금반환보증,2019,11,아파트,대전광역시,113.0,21219375000,2019-11
전세보증금반환보증,2019,11,아파트,울산광역시,135.0,22970000000,2019-11
전세보증금반환보증,2019,11,아파트,세종특별자치시,60.0,10178000000,2019-11
전세보증금반환보증,2019,11,아파트,경기도,3233.0,7.53E+11,2019-11
전세보증금반환보증,2019,11,아파트,강원도,124.0,16793000000,2019-11
전세보증금반환보증,2019,11,아파트,충청북도,182.0,25587000000,2019-11
전세보증금반환보증,2019,11,아파트,충청남도,185.0,27978500000,2019-11
전세보증금반환보증,2019,11,아파트,전라북도,114.0,17228000000,2019-11
전세보증금반환보증,2019,11,아파트,전라남도,61.0,8390320000,2019-11
전세보증금반환보증,2019,11,아파트,경상북도,364.0,51448200000,2019-11
전세보증금반환보증,2019,11,아파트,경상남도,378.0,51879750000,2019-11
전세보증금반환보증,2019,11,아파트,제주특별자치도,18.0,2445000000,2019-11
전세보증금반환보증,2019,11,오피스텔,서울특별시,477.0,90997385000,2019-11
전세보증금반환보증,2019,11,오피스텔,부산광역시,87.0,11922000000,2019-11
전세보증금반환보증,2019,11,오피스텔,대구광역시,12.0,1348250000,2019-11
전세보증금반환보증,2019,11,오피스텔,인천광역시,435.0,52245100000,2019-11
전세보증금반환보증,2019,11,오피스텔,광주광역시,12.0,1136000000,2019-11
전세보증금반환보증,2019,11,오피스텔,대전광역시,8.0,870000000,2019-11
전세보증금반환보증,2019,11,오피스텔,울산광역시,26.0,2832000000,2019-11
전세보증금반환보증,2019,11,오피스텔,세종특별자치시,3.0,265000000,2019-11
전세보증금반환보증,2019,11,오피스텔,경기도,520.0,77325100000,2019-11
전세보증금반환보증,2019,11,오피스텔,강원도,4.0,365000000,2019-11
전세보증금반환보증,2019,11,오피스텔,충청북도,8.0,665000000,2019-11
전세보증금반환보증,2019,11,오피스텔,충청남도,8.0,910000000,2019-11
전세보증금반환보증,2019,11,오피스텔,전라북도,3.0,270000000,2019-11
전세보증금반환보증,2019,11,오피스텔,전라남도,1.0,69000000,2019-11
전세보증금반환보증,2019,11,오피스텔,경상북도,6.0,416000000,2019-11
전세보증금반환보증,2019,11,오피스텔,경상남도,33.0,3014000000,2019-11
전세보증금반환보증,2019,11,오피스텔,제주특별자치도,5.0,515000000,2019-11
전세보증금반환보증,2019,11,연립주택,서울특별시,92.0,18385750000,2019-11
전세보증금반환보증,2019,11,연립주택,부산광역시,13.0,1327500000,2019-11
전세보증금반환보증,2019,11,연립주택,인천광역시,26.0,3987000000,2019-11
전세보증금반환보증,2019,11,연립주택,광주광역시,3.0,800000000,2019-11
전세보증금반환보증,2019,11,연립주택,대전광역시,1.0,50000000,2019-11
전세보증금반환보증,2019,11,연립주택,경기도,81.0,13122500000,2019-11
전세보증금반환보증,2019,11,연립주택,강원도,,,2019-11
전세보증금반환보증,2019,11,연립주택,충청북도,1.0,55000000,2019-11
전세보증금반환보증,2019,11,연립주택,충청남도,1.0,50000000,2019-11
전세보증금반환보증,2019,11,연립주택,전라북도,1.0,160000000,2019-11
전세보증금반환보증,2019,11,연립주택,경상북도,2.0,220000000,2019-11
전세보증금반환보증,2019,11,연립주택,경상남도,6.0,634000000,2019-11
전세보증금반환보증,2019,11,연립주택,제주특별자치도,8.0,1036000000,2019-11
전세보증금반환보증,2019,11,다세대주택,서울특별시,1642.0,3.41E+11,2019-11
전세보증금반환보증,2019,11,다세대주택,부산광역시,28.0,3327500000,2019-11
전세보증금반환보증,2019,11,다세대주택,대구광역시,6.0,738000000,2019-11
전세보증금반환보증,2019,11,다세대주택,인천광역시,278.0,30159500000,2019-11
전세보증금반환보증,2019,11,다세대주택,광주광역시,1.0,165000000,2019-11
전세보증금반환보증,2019,11,다세대주택,대전광역시,2.0,240000000,2019-11
전세보증금반환보증,2019,11,다세대주택,울산광역시,4.0,360000000,2019-11
전세보증금반환보증,2019,11,다세대주택,세종특별자치시,1.0,110000000,2019-11
전세보증금반환보증,2019,11,다세대주택,경기도,645.0,97645000000,2019-11
전세보증금반환보증,2019,11,다세대주택,강원도,2.0,228000000,2019-11
전세보증금반환보증,2019,11,다세대주택,충청북도,5.0,545000000,2019-11
전세보증금반환보증,2019,11,다세대주택,충청남도,5.0,440000000,2019-11
전세보증금반환보증,2019,11,다세대주택,전라북도,1.0,60000000,2019-11
전세보증금반환보증,2019,11,다세대주택,경상북도,6.0,552000000,2019-11
전세보증금반환보증,2019,11,다세대주택,경상남도,9.0,778000000,2019-11
전세보증금반환보증,2019,11,다세대주택,제주특별자치도,7.0,1315000000,2019-11
전세보증금반환보증,2019,11,단독주택,서울특별시,102.0,16930700000,2019-11
전세보증금반환보증,2019,11,단독주택,부산광역시,9.0,839000000,2019-11
전세보증금반환보증,2019,11,단독주택,대구광역시,7.0,535000000,2019-11
전세보증금반환보증,2019,11,단독주택,인천광역시,16.0,1621000000,2019-11
전세보증금반환보증,2019,11,단독주택,광주광역시,2.0,163000000,2019-11
전세보증금반환보증,2019,11,단독주택,대전광역시,1.0,40000000,2019-11
전세보증금반환보증,2019,11,단독주택,울산광역시,2.0,180000000,2019-11
전세보증금반환보증,2019,11,단독주택,세종특별자치시,2.0,260000000,2019-11
전세보증금반환보증,2019,11,단독주택,경기도,130.0,20838500000,2019-11
전세보증금반환보증,2019,11,단독주택,강원도,1.0,100000000,2019-11
전세보증금반환보증,2019,11,단독주택,충청북도,,,2019-11
전세보증금반환보증,2019,11,단독주택,충청남도,2.0,210000000,2019-11
전세보증금반환보증,2019,11,단독주택,전라북도,1.0,180000000,2019-11
전세보증금반환보증,2019,11,단독주택,경상남도,6.0,445000000,2019-11
전세보증금반환보증,2019,11,단독주택,제주특별자치도,2.0,465000000,2019-11
전세보증금반환보증,2019,11,다가구주택,서울특별시,194.0,32345750000,2019-11
전세보증금반환보증,2019,11,다가구주택,부산광역시,4.0,315000000,2019-11
전세보증금반환보증,2019,11,다가구주택,대구광역시,15.0,1475000000,2019-11
전세보증금반환보증,2019,11,다가구주택,인천광역시,27.0,2863000000,2019-11
전세보증금반환보증,2019,11,다가구주택,광주광역시,5.0,338000000,2019-11
전세보증금반환보증,2019,11,다가구주택,대전광역시,11.0,904500000,2019-11
전세보증금반환보증,2019,11,다가구주택,울산광역시,5.0,348000000,2019-11
